year,annual_cost_increase,total_costs,initial_cost,continuing_cost,last_year_cost,is_trend_incidence,is_trend_survival,continuing_to_initial_ratio,last_year_to_initial_ratio,initial_cost_pct,continuing_cost_pct,last_year_cost_pct,cancer_site_AllSites,cancer_site_Bladder,cancer_site_Brain,cancer_site_Breast,cancer_site_Cervix,cancer_site_Colorectal,cancer_site_Esophagus,cancer_site_Head_Neck,cancer_site_Kidney,cancer_site_Leukemia,cancer_site_Lung,cancer_site_Lymphoma,cancer_site_Melanoma,cancer_site_Other,cancer_site_Ovary,cancer_site_Pancreas,cancer_site_Prostate,cancer_site_Stomach,cancer_site_Uterus,sex_Both sexes,sex_Females,sex_Males,age_All ages,scenario_base_case,scenario_trend_both,scenario_trend_incidence,scenario_trend_survival
2015,0.0,2691.2,1565.3,162.9,963.0,True,True,0.10406950744266276,0.6152175301859069,58.163644470868014,6.05306183115339,35.7832936979786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2015,2.0,2949.3,1728.3,162.9,1058.1,True,True,0.09425446971011978,0.6122201006769658,58.600345844776726,5.523344522429051,35.87630963279422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2015,5.0,3376.3,1997.8,162.9,1215.5,True,True,0.08153969366302934,0.608419261187306,59.171282172792694,4.824808222018186,36.00094778307615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2015,0.0,13857.4,5227.2,7351.2,1279.1,False,False,1.40633608815427,0.24470079583715945,37.721361871635374,53.04891249440732,9.230447270050659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
2015,0.0,13343.3,4887.9,7198.6,1256.8,True,False,1.4727388039853517,0.2571247365944475,36.63186767891001,53.9491729931876,9.418959327902392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
2015,0.0,13892.2,5227.2,7381.0,1284.0,False,True,1.412037037037037,0.24563820018365473,37.626869754250585,53.1305336807705,9.242596564978909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
2015,0.0,13376.9,4887.9,7227.4,1261.5,True,True,1.4786309048875796,0.2580862947277972,36.539856020453165,54.02896037198454,9.430436050205952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
2015,2.0,13913.9,5396.7,7227.4,1289.8,True,True,1.3392258231882446,0.23899790612781885,38.786393462652455,51.94373971352388,9.269866823823659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
2015,5.0,14802.5,6238.4,7227.4,1336.6,True,True,1.1585342395486022,0.21425365478327776,42.14423239317683,48.82553622698868,9.02955581827394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
2015,0.0,2019.6,919.5,257.1,843.0,False,False,0.27960848287112566,0.9168026101141925,45.52881758764112,12.730243612596556,41.74093879976233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
2015,0.0,1747.4,751.5,240.5,755.4,True,False,0.3200266134397871,1.005189620758483,43.00675289000801,13.76330548243104,43.22994162756094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
2015,0.0,2084.8,919.5,272.2,893.0,False,True,0.29603045133224576,0.9711799891245242,44.10495011511895,13.05640828856485,42.83384497313891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2015,0.0,1803.6,751.5,253.7,798.4,True,True,0.3375914836992681,1.0624085163007317,41.66666666666667,14.066311820802838,44.2670215125305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2015,2.0,1955.3,829.7,253.7,871.9,True,True,0.3057731710256719,1.0508617572616608,42.43338618114868,12.974991049966759,44.59162276888457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2015,5.0,2206.3,959.1,253.7,993.5,True,True,0.2645188197268272,1.0358669586070275,43.470969496442,11.498889543579747,45.03014095997824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2015,0.0,2804.2,1169.0,834.3,800.9,False,False,0.7136869118905047,0.6851154833190761,41.687468796804794,29.751800870123386,28.56073033307182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
2015,0.0,2666.3,1076.6,812.1,777.5,True,False,0.7543191528887239,0.7221809399962846,40.37805198214754,30.45793796647039,29.160259535686155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
2015,0.0,2801.7,1169.0,832.0,800.6,False,True,0.7117194183062446,0.6848588537211292,41.72466716636328,29.696255844665743,28.575507727451193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
2015,0.0,2663.9,1076.6,810.0,777.2,True,True,0.7523685677131712,0.7219022849712058,40.414429971095004,30.406546792297007,29.17526934194227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
2015,2.0,2845.0,1188.7,810.0,846.3,True,True,0.6814166736771262,0.7119542357196937,41.78207381370826,28.471001757469246,29.746924428822496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
2015,5.0,3144.7,1374.1,810.0,960.5,True,True,0.5894767484171458,0.6990029837711957,43.69574204216619,25.7576239386905,30.543454065570646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
2015,0.0,22807.3,4245.7,12620.7,5940.8,False,False,2.9725840261912055,1.3992510069011,18.615530992270017,55.336230066689176,26.04780048493246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2015,0.0,24130.2,4489.2,12818.7,6822.3,True,False,2.8554530874097837,1.5197139802191928,18.604072904493123,53.12305741353159,28.272869681975283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2015,0.0,24540.8,4245.7,14036.5,6258.6,False,True,3.30605082789646,1.474103210306899,17.300576998304866,57.19658690833225,25.50283609336289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2015,0.0,25848.6,4489.2,14197.6,7161.8,True,True,3.162612492203511,1.595339926935757,17.367284881966526,54.92599212336452,27.706722994668958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2015,2.0,26827.7,4956.4,14197.6,7673.6,True,True,2.864498426277137,1.548220482608345,18.47493448935242,52.921420770323216,28.603271991262762,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2015,5.0,28447.4,5729.4,14197.6,8520.4,True,True,2.478025622229204,1.4871365238942995,20.14032916892229,49.90825172071964,29.951419110358064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,0.0,143940.3,45036.4,55328.2,43575.8,False,False,1.2285218179072928,0.9675684557380253,31.288249364493474,38.43829698840422,30.273523120349203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2016,0.0,137625.6,40772.9,54276.4,42576.3,True,False,1.331188117597718,1.0442303588903414,29.625956217447918,39.437720889136905,30.93632289341518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2016,0.0,147951.3,45036.4,57815.2,45099.8,False,True,1.2837438161131884,1.0014077501754137,30.44001641080545,39.07718282975547,30.48286834924736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,0.0,141441.5,40772.9,56664.7,44003.8,True,True,1.3897637891835017,1.0792413588437417,28.82668806538392,40.06228723535878,31.11095399864962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,2.0,151217.6,45916.9,56664.7,48636.0,True,True,1.234070679858614,1.0592178478947838,30.364785580514436,37.47229158510649,32.16292283437907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,5.0,167795.0,54639.6,56664.7,56490.7,True,True,1.037062862832085,1.033878359285207,32.563306415566615,33.77019577460592,33.66649780982747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,0.0,4457.3,1109.5,2112.1,1235.6,False,False,1.9036502929247408,1.1136547994592159,24.89175061135665,47.385188342718685,27.720817535279203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2016,0.0,4174.6,975.2,2022.0,1177.4,True,False,2.0734208367514353,1.2073420836751436,23.360321947012885,48.43577827815838,28.203899774828727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2016,0.0,4495.3,1109.5,2136.1,1249.7,False,True,1.9252816584046868,1.126363226678684,24.681333837563677,47.518519342424305,27.80014682001201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,0.0,4209.8,975.2,2044.2,1190.4,True,True,2.0961853978671043,1.2206726825266612,23.16499596180341,48.558126276782744,28.276877761413843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,2.0,4445.4,1098.2,2044.2,1303.0,True,True,1.8614095793116008,1.1864869786924057,24.704188599451122,45.984613308138755,29.311198092410134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,5.0,4844.9,1306.9,2044.2,1493.8,True,True,1.5641594613206824,1.143010176754151,26.97475696092799,42.192821317261455,30.832421721810565,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,0.0,5110.2,1377.6,1240.0,2492.6,False,False,0.9001161440185831,1.8093786295005807,26.95784900786662,24.265195099996088,48.776955892137295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2016,0.0,5010.3,1319.0,1230.7,2460.6,True,False,0.9330553449583018,1.8655041698256254,26.32576891603297,24.56339939724168,49.11083168672534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2016,0.0,5249.1,1377.6,1278.4,2593.1,False,True,0.9279907084785135,1.8823315911730547,26.24449905698119,24.354651273551656,49.40084966946714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,0.0,5145.3,1319.0,1268.1,2558.2,True,True,0.9614101592115238,1.939499620924943,25.635045575573823,24.6457932482071,49.71916117621907,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,2.0,5619.1,1485.4,1268.1,2865.6,True,True,0.8537094385350746,1.9291773259728018,26.434838319303804,22.567670979338324,50.99749070135786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,5.0,6422.7,1767.5,1268.1,3387.0,True,True,0.7174540311173974,1.9162659123055164,27.519578993258285,19.744032883366806,52.734831145779815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,0.0,18904.3,6541.4,8037.8,4325.1,False,False,1.2287583697679396,0.6611887363561318,34.60270943647741,42.51836883671969,22.8789217268029,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2016,0.0,17768.1,5893.0,7733.5,4141.6,True,False,1.3123197013405736,0.7027999321228577,33.16617983914994,43.524631221121,23.30918893972907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2016,0.0,18994.5,6541.4,8096.4,4356.7,False,True,1.2377166967315865,0.6660195065276546,34.438390060280604,42.624970386164414,22.936639553554976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2016,0.0,17851.9,5893.0,7788.0,4170.9,True,True,1.3215679619888003,0.707771932801629,33.01049188041609,43.62560847864933,23.363899640934573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2016,2.0,19107.7,6636.5,7788.0,4683.2,True,True,1.1735101333534241,0.705673171099224,34.73207136390041,40.758437697891424,24.509490938208156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2016,5.0,21237.0,7897.2,7788.0,5551.8,True,True,0.9861723142379578,0.7030086612976751,37.18604322644441,36.67184630597542,26.142110467580164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2016,0.0,1544.7,497.2,362.5,685.0,False,False,0.7290828640386162,1.3777152051488335,32.18747976953454,23.46733993655726,44.3451802939082,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2016,0.0,1284.4,327.5,337.0,620.0,True,False,1.0290076335877862,1.8931297709923665,25.49828713796325,26.23793210837745,48.27156649018997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2016,0.0,1546.5,497.2,362.9,686.4,False,True,0.7298873692679002,1.3805309734513274,32.15001616553508,23.465890720982863,44.38409311348205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2016,0.0,1285.8,327.5,337.3,621.0,True,True,1.0299236641221374,1.8961832061068702,25.470524187276407,26.232695598071242,48.29678021465236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2016,2.0,1398.6,368.8,337.3,692.5,True,True,0.914587852494577,1.8777114967462039,26.36922636922637,24.11697411697412,49.51379951379952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2016,5.0,1589.9,438.8,337.3,813.8,True,True,0.7686873290793073,1.8546034639927071,27.599220076734387,21.215170765456946,51.18560915780866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2016,0.0,15917.1,6649.7,4443.8,4823.5,False,False,0.6682707490563484,0.7253710693715506,41.77708250874845,27.918402221510203,30.303887014594366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2016,0.0,13873.8,5372.5,4125.5,4375.8,True,False,0.7678920428106096,0.814481154025128,38.724069829462735,29.73590508728683,31.540025083250445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2016,0.0,16143.7,6649.7,4552.6,4941.3,False,True,0.6846323894311023,0.7430861542625984,41.1906811945217,28.20047448850016,30.60822488029386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,0.0,14069.1,5372.5,4219.6,4477.0,True,True,0.7854071661237786,0.8333178222429036,38.1865222366747,29.99196821402933,31.821509549295975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,2.0,15178.3,6050.3,4219.6,4908.5,True,True,0.6974199626464804,0.8112820851858585,39.86151281764098,27.80021478031137,32.3389312373586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,5.0,17059.2,7199.7,4219.6,5640.0,True,True,0.5860799755545371,0.7833659735822326,42.20420652785594,24.73504033014444,33.06133933595948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,0.0,1590.8,656.8,189.6,744.3,False,False,0.28867235079171744,1.1332216808769793,41.287402564747296,11.918531556449585,46.78777973346744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2016,0.0,1552.2,635.9,186.7,729.6,True,False,0.293599622582167,1.1473502122975312,40.967658806854786,12.028089163767556,47.00425202937766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2016,0.0,1745.6,656.8,225.3,863.5,False,True,0.343026796589525,1.3147076735688186,37.62603116406966,12.906736938588454,49.46723189734189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,0.0,1704.0,635.9,221.7,846.4,True,True,0.3486397232269225,1.3310268910206007,37.31807511737089,13.01056338028169,49.671361502347416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,2.0,1879.6,716.2,221.7,941.8,True,True,0.3095504049148282,1.3149958112259144,38.10385188337945,11.795062779314748,50.10640561821664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,5.0,2177.5,852.2,221.7,1103.6,True,True,0.2601501994836892,1.295001173433466,39.136624569460395,10.181400688863375,50.68197474167623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,0.0,4039.2,1201.2,1121.4,1716.7,False,False,0.9335664335664337,1.429154179154179,29.73856209150327,27.762923351158648,42.50099029510794,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2016,0.0,3685.6,1009.4,1067.4,1608.8,True,False,1.0574598771547454,1.5938181097681792,27.38767093553289,28.9613631430432,43.65096592142392,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2016,0.0,4067.5,1201.2,1132.8,1733.5,False,True,0.943056943056943,1.443140193140193,29.53165334972342,27.8500307314075,42.61831591886908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,0.0,3711.1,1009.4,1077.8,1623.9,True,True,1.0677630275411134,1.6087774915791562,27.19948263318154,29.042601923957857,43.757915442860615,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,2.0,4028.2,1136.7,1077.8,1813.7,True,True,0.9481833377320312,1.595583707222662,28.21855915793655,26.756367608361053,45.0250732337024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,5.0,4566.0,1352.7,1077.8,2135.6,True,True,0.7967768167368965,1.5787683891476305,29.625492772667545,23.60490582566798,46.77179150240911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,0.0,4569.0,1284.1,1954.4,1330.4,False,False,1.5219998442488905,1.0360563819017212,28.10461807835412,42.77522433792953,29.117968920989277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2016,0.0,5139.3,1589.7,2099.3,1450.3,True,False,1.320563628357552,0.9123104988362584,30.93222812445275,40.84797540521083,28.219796470336426,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2016,0.0,4661.4,1284.1,2009.6,1367.7,False,True,1.5649871505334476,1.0651039638657427,27.547517913073328,43.11151156304973,29.34097052387695,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,0.0,5246.4,1589.7,2163.2,1493.5,True,True,1.3607598918034849,0.9394854375039315,30.30077767612077,41.23208295211955,28.467139371759686,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,2.0,5588.2,1790.3,2163.2,1634.8,True,True,1.2082891135563871,0.9131430486510641,32.03714970831395,38.710139221931925,29.254500554740346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,5.0,6167.9,2130.4,2163.2,1874.4,True,True,1.0153961697333833,0.8798347728126173,34.54011900322638,35.07190453801132,30.389597756124452,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,0.0,6322.4,870.8,2477.5,2974.0,False,False,2.8450849793293527,3.415250344510795,13.773250664304696,39.18606858155131,47.03909907630014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2016,0.0,6106.9,820.5,2408.3,2878.0,True,False,2.935161486898233,3.5076173065204146,13.435622001342745,39.43572025086378,47.12702025577626,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2016,0.0,6479.1,870.8,2548.3,3059.9,False,True,2.9263895268718425,3.51389526871842,13.440138290811996,39.331079933941446,47.22723835100554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,0.0,6255.7,820.5,2475.6,2959.6,True,True,3.017184643510055,3.607068860450944,13.116038173186054,39.57350895982864,47.31045286698531,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,2.0,6694.9,924.1,2475.6,3295.3,True,True,2.678930851639433,3.5659560653608917,13.803044108201767,36.97740070800161,49.22104885808601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,5.0,7439.6,1099.6,2475.6,3864.4,True,True,2.251364132411786,3.5143688614041473,14.780364535727724,33.27598257970858,51.94365288456368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,0.0,13648.0,5926.7,2076.2,5645.0,False,False,0.35031299036563346,0.9524693336932863,43.42541031652989,15.212485345838218,41.361371629542795,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2016,0.0,11846.1,4914.1,1926.8,5005.2,True,False,0.3920962129382796,1.0185384912801936,41.482850896075504,16.26526873823452,42.25188036568997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2016,0.0,13938.1,5926.7,2162.4,5848.9,False,True,0.36485734050989593,0.9868729647189836,42.52157754643746,15.514309697878478,41.9633952977809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,0.0,12090.3,4914.1,2000.1,5176.1,True,True,0.4070124743086221,1.0533159683360127,40.644979859887684,16.543013820997,42.81200631911533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,2.0,13318.4,5534.0,2000.1,5784.2,True,True,0.36142031080592696,1.0452114203108058,41.55153772224892,15.017569678039406,43.43014175876982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,5.0,15400.9,6585.3,2000.1,6815.5,True,True,0.30372192610814996,1.0349566458627548,42.759189398022194,12.986903362790486,44.25390723918732,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,0.0,13996.1,3480.6,5680.0,4835.4,False,False,1.6319025455381257,1.3892432339251852,24.86835618493723,40.58273376154786,34.548195568765586,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2016,0.0,13829.5,3393.5,5642.6,4793.4,True,False,1.662767054663327,1.4125239428318843,24.538125022596624,40.80118587078347,34.6606891066199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2016,0.0,14227.0,3480.6,5799.0,4947.4,False,True,1.6660920530942942,1.4214215939780497,24.46475012300555,40.7605257608772,34.77472411611724,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,0.0,14056.9,3393.5,5760.0,4903.5,True,True,1.697362604980109,1.4449683217916605,24.14116910556382,40.97631768028513,34.88322460855523,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,2.0,15025.4,3821.6,5760.0,5443.9,True,True,1.5072221059242203,1.4245080594515385,25.434264645200795,38.33508592117348,36.231314973311854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,5.0,16667.7,4547.5,5760.0,6360.2,True,True,1.2666300164925783,1.3986146234194612,27.283308434877036,34.557857412840406,38.15883415228256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,0.0,2845.1,540.4,1926.2,378.5,False,False,3.56439674315322,0.7004071058475204,18.994059962742963,67.70236547045798,13.303574566799059,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2016,0.0,3193.5,704.5,2065.2,423.8,True,False,2.931440738112136,0.6015613910574876,22.060435259120087,64.66885861906998,13.270706121809928,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2016,0.0,2854.8,540.4,1934.2,380.2,False,True,3.5792005921539602,0.7035529237601776,18.92952220821073,67.75255709681939,13.317920694969873,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,0.0,3204.7,704.5,2074.4,425.8,True,True,2.944499645138396,0.6044002838892832,21.983336973819704,64.7299279183699,13.286735107810404,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,2.0,3343.9,793.4,2074.4,476.2,True,True,2.6145702041845227,0.6002016637257374,23.726786088100717,62.03534794700799,14.240856484942732,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,5.0,3579.9,944.1,2074.4,561.5,True,True,2.197224870246796,0.5947463192458425,26.372245034777507,57.945752674655715,15.68479566468337,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,0.0,5685.3,1489.6,1842.0,2353.7,False,False,1.2365735767991408,1.5800886143931256,26.200904085976113,32.399345680966704,41.399750233057176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2016,0.0,4626.8,893.8,1670.7,2062.2,True,False,1.86921011411949,2.3072275676885208,19.31788709259099,36.10918993688942,44.57076164952018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2016,0.0,5812.5,1489.6,1893.6,2429.4,False,True,1.2712137486573576,1.6309076262083781,25.62752688172043,32.57806451612903,41.796129032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
